"~id","~labels","name","icon","id","type","desc","quality"
"1195","Material","迷思绳结","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/06/75216984/e35fb0dca20e30d749fc76c7d9a6e633_3053661922893633654.png",485,"合成材料","为了让「迷思」的神启更加神秘，「虚构史学家」们创造了迷思绳结。这些不断 变化的缠结引申出纠结难明的谣⾔、秘闻、传说与神话，⽽史学家们则将这些信 息混⼊确定的、死板的历史记录中，旨在为全宇宙带来⼀个不确定的未来——按 照「虚构史学家」的观点：历史的发展受限于观测者⼼中潜藏的「叙事动⼒」， 若能混绢历史，宇宙将被「不确定性的迷雾」所笼罩，从⽽逃避原本清晰可⻅的 终末毁灭。 「预测未来的是骗⼦；占⼘未来的是先知。」","4星"
"1196","Material","相位灵火","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/06/75216984/d36e937a80d72996b83b5301f94914e5_1240987286765958103.png",127,"合成材料","以⼈类的尺度⽽⾔，天才俱乐部#29丝丝喀尔只活了短暂的⼆⼗九天;但她在短暂 蛛⽣中的发明创造，却将整个蜘蛛⽂明的发展加速了数千年。在其成果中，最为 世⼈熟知的⽆疑是「 相位变换」技术。 但少为⼈知的是：这种技术⾸先被⽤于离⼦实验;丝丝喀尔成功创造出了「相位灵 ⽕」，紧接着它就变换到了另⼀个相位。等灵⽕回到丝丝喀尔的相位时，这位受 ⼈尊敬的天才蜘蛛已经寿终正寝，⽆法将之捉拿捕获了。于是，相位灵⽕就这样 不断变换相位，燃烧诸界，在各处留下⽕焰的后裔。 「丝丝喀尔..她是位了不起的天才，聪明，善良，⽽且谦卑。她在⽣命的最后⼀ 天还在向俱乐部的成员提问，那是⼀个⾄今没有⼈能够解答的问题。」","4星"
"1197","Material","巡猎石","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/06/75216984/1f38e8cd3a26d9d621659f53a77cdffd_4548691886698899479.png",559,"合成材料","仿佛具有巡猎⼒量的⼩⽯⼦。 它似乎受到某种使命的牵引，持续向某个⽅向缓缓移⾏。 你在想它不就是磁铁吗？不，它不是。 「⽮之所向即吾⾏。」","3星"
"1198","Material","同谐粘液","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/06/75216984/a46d803273f84e053dbde24b0607cc95_8813110771972881227.png",557,"合成材料","仿佛具有同谐⼒量的圆环。 这个圆环只有⼀个⾯，⽆论从哪⾥出发，都注定⽆法抵达终点。 美中不⾜的是它黏黏的，仿佛不舍得放你离开。 「世⼈同袍，万物同根，赐福之⻛拂⼤地！」","3星"
"1199","Material","智识树皮","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/06/75216984/ea678265d0367e0579ef3d26b730f141_3468243934617690615.png",488,"合成材料","仿佛具有智识⼒量的⼲燥树⽪。 它的皱褶诉说着岁⽉的沉淀与⼤地的智慧。变成纸浆后，它还能诉说更多。 「⼈类的⼀切智慧就包含在这两个字中。」","3星"
"1200","Material","虚无硬片","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/06/75216984/9477ea9b4697bb905b132f996fa46bb8_6425135334647975922.png",448,"合成材料","仿佛具有虚⽆⼒量的铁⽚。 它似乎曾经是⼀枚硬币，拥有过经济学上的价值。 但显然价值已经随着花纹的磨损⽽化作虚⽆了。 「我不知道写这句引⾔是为什么，我不知道编这个物品介绍是为什么，我的⼈⽣ 毫⽆意义，这段⽂案也⼀个德性。」","3星"
"1201","Material","存护筑材","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/06/75216984/2ac28b117ae8d89b83719d7a2495e191_2058723607959554305.png",133,"合成材料","仿佛具有存护⼒量的筑材。 与⽔相合则成浆体，与空⽓接触则硬化为固态。 请不要尝试将它与固态净⽔合成。 「我们研究了伟⼤的琥珀王⽤于铸造亚空晶壁的材料，很遗憾，博识学会⽬前还 ⽆法解析其成分。」 「反正肯定不是⽔泥——对吧，塔拉梵？」","3星"
"1202","Material","毁灭异质","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/06/75216984/4310cc02993a6dece4396a97b039393c_775787723400418603.png",117,"合成材料","仿佛具有毁灭⼒量的奇怪物质。 似⽕⼜⾮⽕，不凉也不烫，但会破坏接触时间超过12秒的其它物质。 有可能是反物质军团版本的垃圾，对此你不确定。 「所有接受了纳努克直接赐福的⽣物，都会扭曲其形貌。」","3星"
"1203","Material","冰之芯","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/06/75216984/3b042f3caff7ec3b29a96ff4f8e54db0_8141600710612487730.png",493,"合成材料","⾃星空坠落的碎冰。 从特殊封存的容器拿出时，低温凝结的⽔汽就像冬⽇⾥的叹息。 「将雪花放⼤100倍，欣赏⼤⾃然的⻤斧神⼯。」","2星"
"1204","Material","虚数残叶","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/06/75216984/6bfcc7f5da17f7bf4066c79fea21bf5b_7570824408286986119.png",486,"合成材料","不知从何处坠落的残叶。 它不属于任何植物，⽽是某种更抽象之物的化身。 古⽼的光如同树液浸润叶脉，昭示着虽已消逝，却依旧残存的⼒量。 「⼀叶⼀世界。」","2星"
"1205","Material","量子涟漪","https://uploadstatic.mihoyo.com/sr-wiki/2022/08/15/140871297/d115e867b204c757b308550affab2cf7_1725718585602746618.png",484,"合成材料","⼀泓⾃真空之海中泛起的涟漪。 名为涟漪，却是万物存在中最基础的能量涨落现象。 「时间，有这么多的时间。」 「有所有的时间。」","2星"
"1206","Material","陨铁","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/06/75216984/918086f8c0d06a22e1465003e158528d_7062701638191932700.png",475,"合成材料","坚硬的陨星铁砂。 这些天外之物之强固⾜以断碎磐岩。 「多挖⼀点，能带多少带多少，克⾥珀会需要它们的。」 「星神需不需要我不晓得，我只知道公司愿意出⼤价钱。」","2星"
"1207","Material","风之旋","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/06/75216984/1db235ee8c72b1ebb62d34564e569e47_6685243483193443701.png",474,"合成材料","⻛眼静滞不动。即使在真空环境中，⽓旋之中的⻜砾依旧不停转着。 「瞧，不论在哪⼉，它都在旋转。它从不停歇，永不停歇——这有让你想到什么 吗? 」 「开拓！」 「...说得对，帕姆。所以我们约定了：你我的开拓之旅永不停歇。」","2星"
"1208","Material","雷之眼","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/06/75216984/cdbe051c0f19257acbf7175f1e00f5c2_5608524849097979380.png",473,"合成材料","捕捉雷光制作⽽成的电球。 若有导体破坏了它的平衡，⽴时就会释放出球状闪电。 「某个天才曾试着利⽤雷之眼寻找外星⼈， 后来博识尊瞥了她⼀眼。不知道哪 个更幸福：是被博识尊注意呢？还是她真的找到了外星⼈。」","2星"
"1209","Material","蛋白米","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/06/75216984/fe6dc90fb9790ef4d74f3b1932c14533_8088298776972145874.png",107,"合成材料","⼤⾃然对⽂明的馈赠，⼈类的好朋友，⽣命的拯救者。 这⽶粒有着蛋⽩般的润泽和蛋⽩般的⼝感，同时富含蛋⽩质。 「粒粒皆⾟苦。」","2星"
"1210","Material","虚粒子","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/06/75216984/407d7fa1d735a2cffcaf3401f4eba2df_844885601037213742.png",99,"合成材料","在宇宙中普遍存在但理论上观测不到的微⼩粒⼦。 但科学家⾮常擅⻓把理论转化为现实。 「我有⼀个虚粒⼦，我有⼀个虚反粒⼦，怎么把它变成实粒⼦和实反粒⼦呢?注 意看我的⼿势... 」","2星"
"1211","Material","气态流体","https://uploadstatic.mihoyo.com/sr-wiki/2023/03/14/190590294/bd53a7fbb0baf7f5e399ed646a8733af_4572986680467036162.png",527,"合成材料","像雾，像⾬，⼜像⻛。不打开瓶盖，你不知道它跑了没有。 「答案，我的朋友，在⽓态流体中飘荡 答案在⽓态流体中飘荡」","1星"
"1212","Material","燃素","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/06/75216984/7c562ad7b8b243cda391fe4527dd566d_7952465737193820272.png",495,"合成材料","构成灵⽕的微粒。 天才俱乐部#2哈那德·庞奇证明其存在，#3纽尔·伊曼证明其不存在。 后由#7柏环再次证明其存在，数⽇后其死于#4波尔卡·卡卡⽬之⼿。 「燃素到底存不存在...说实话，我们不⼤想知道。」","1星"
"1213","Material","金属","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/04/75216984/41254ec00efb1bbc1d0b93f94aefe687_5805533582895123780.png",476,"合成材料","⼴泛存在于地壳和海洋中的物质。 ⽤途很多，⽤处很⼤。 「我曾去过⼀个世界，那⾥的⼈摄⼊⾦属以获得超能⼒。请注意，绝对不能模仿 这⼀⾏为，就⼈体⽽⾔，多数⾦属是不能⻝⽤的。」","1星"
"1214","Material","种子","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/06/75216984/4bb1fd710393458d71171d2ffa8965a3_4073759840128228554.png",442,"合成材料","植物特有的繁殖体。 多数是⽣命的象征，少数很好吃。 「春种⼀粒粟，秋收万颗⼦。」","1星"
"1215","Material","基本食材","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/06/75216984/7ce68284565b3a0b6f5cecd21c00b56a_3129668969025187348.png",120,"合成材料","能吃但不好吃的东⻄，⼀般称之为⻝材。 能够满⾜最基本的果腹需要。 「能吃吗？好吃吗？怎么吃？」","1星"
"1216","Material","固态净水","https://uploadstatic.mihoyo.com/sr-wiki/2022/12/06/75216984/924610c375fb9add6d95f87c45807194_6987654116995817845.png",110,"合成材料","由氢和氧两种元素组成的化合物，碳基⽣物的⽣命之源。 保持固态是为了⽅便携带。 「...这不就是冰？」 「不不不， 冰是冰，这是纯净的⽔， 只不过它是固态。」 「...那不就是冰？」","1星"
"1217","Material","垃圾","https://uploadstatic.mihoyo.com/sr-wiki/2022/08/26/214441058/bb654c85c2371f53fdead58bc273875e_9026372150107058232.png",108,"合成材料","毫⽆价值的东⻄。 建议你在身上留⼀块。 「据说在银河的某处，身上带着垃圾，就能打开⼀道看不⻅的传送⻔。」","1星"
